"","AOI.Name","Trial","Stimulus","Category.Group","Index","Event.Start.Trial.Time","Event.End.Trial.Time","Event.Duration","Participant"
"29284",NA,12,"Folie4.jpg","Eye",1,271.4,374.7,66.8,"p20"
"29285",NA,26,"Folie5.jpg","Eye",16,10723.6,11274.9,150.3,"p20"
"29286","Grid",10,"Folie23.jpg","Eye",23,6187.6,6405.9,250.4,"p20"
"29287","Grid",21,"Folie10.jpg","Eye",23,7302.6,7663.1,300.7,"p20"
"29288",NA,30,"Folie17.jpg","Eye",27,8678,8692.3,8.4,"p20"
"29289",NA,20,"Folie29.jpg","Eye",10,2292.9,2322.8,8.4,"p20"
"29290",NA,3,"Folie25.jpg","Eye",18,5153.9,5184.5,25,"p20"
"29291","Grid",24,"Folie21.jpg","Eye",13,5591.9,5669.6,74.7,"p20"
"29292",NA,5,"Folie12.jpg","Eye",28,6605.5,6628,16.7,"p20"
"29293","Target Word",14,"Folie20.jpg","Eye",7,2556.5,2745.2,183.8,"p20"
"29294",NA,1,"Folie19.jpg","Eye",7,2363.3,2404.8,33.4,"p20"
"29295",NA,26,"Folie5.jpg","Eye",22,8280.2,8286.9,17.7,"p20"
"29296","Fixation",12,"Folie4.jpg","Eye",3,552.2,1135.8,517.6,"p20"
"29297","Grid",25,"Folie28.jpg","Eye",15,6244.1,6336.7,100.2,"p20"
"29298",NA,25,"Folie28.jpg","Information",1,0,NA,NA,"p20"
"29299","Grid",14,"Folie20.jpg","Eye",9,3181.6,3354.8,142,"p20"
"29300",NA,20,"Folie29.jpg","Eye",1,7.2,25.4,25.1,"p20"
"29301","Grid",9,"Folie16.jpg","Eye",12,3361.3,3502.2,150.3,"p20"
"29302","Grid",23,"Folie14.jpg","Information",31,8746.8,8968.5,225.5,"p20"
"29303","Fixation",20,"Folie29.jpg","Eye",2,259.8,738.7,434.1,"p20"
"29304","Grid",28,"Folie6.jpg","Eye",31,8781.6,8935.1,167,"p20"
"29305","Target Word",19,"Folie2.jpg","Eye",14,6227,6519.1,300.5,"p20"
"29306","Grid",18,"Folie11.jpg","Eye",49,37179,36068.3,392.5,"p20"
"29307","Grid",27,"Folie18.jpg","Eye",29,7760,7993.6,233.6,"p20"
"29308","Grid",15,"Folie8.jpg","Eye",12,3178.7,3251.5,91.9,"p20"
"29309","Grid",7,"Folie26.jpg","Eye",12,5054.1,5433.8,400.8,"p20"
"29310",NA,18,"Folie11.jpg","Eye",14,4640,4696.5,16.7,"p20"
"29311","Grid",24,"Folie21.jpg","Eye",1,43.4,269.1,183.8,"p20"
"29312","Target Word",15,"Folie8.jpg","Eye",30,8112.9,8514.8,108.5,"p20"
"29313","Fixation",9,"Folie16.jpg","Eye",4,1107,1331.5,150.2,"p20"
"29314",NA,3,"Folie25.jpg","Eye",3,1975.5,2105.7,58.4,"p20"
"29315",NA,19,"Folie2.jpg","Eye",18,5130.2,5136.5,8.4,"p20"
"29316","Target Word",3,"Folie25.jpg","Eye",11,4983.6,5405.7,305.4,"p20"
"29317","Target Word",8,"Folie22.jpg","Eye",30,8709.2,9082.7,367.4,"p20"
"29318","Grid",6,"Folie9.jpg","Eye",26,8369.7,8510.3,141.9,"p20"
"29319","Grid",4,"Folie24.jpg","Eye",12,3563.1,3671.7,108.6,"p20"
"29320",NA,28,"Folie6.jpg","Eye",17,5626.2,5641.2,25.1,"p20"
"29321",NA,2,"Folie3.jpg","Eye",21,8278.9,8305.4,50.1,"p20"
"29322","Grid",21,"Folie10.jpg","Eye",10,2941.2,3187.2,250.3,"p20"
"29323","White Space",13,"Folie7.jpg","Eye",25,8756.2,9092.1,359.1,"p20"
"29324","Grid",10,"Folie23.jpg","Eye",17,4734.8,5003.7,250.5,"p20"
"29325","Grid",27,"Folie18.jpg","Eye",18,7887.2,8029.7,142,"p20"
"29326","Fixation",3,"Folie25.jpg","Eye",2,263.5,413.8,158.6,"p20"
"29327",NA,23,"Folie14.jpg","Eye",17,5266.4,5298.8,33.4,"p20"
"29328","Grid",29,"Folie15.jpg","Eye",18,5303.6,5806.1,517.7,"p20"
"29329",NA,24,"Folie21.jpg","Eye",3,4580.9,5170.6,684.2,"p20"
"29330","Grid",1,"Folie19.jpg","Eye",14,4177.8,4434.3,233.8,"p20"
"29331","Target Word",12,"Folie4.jpg","Eye",12,4656.7,6080,1411.1,"p20"
"29332",NA,3,"Folie25.jpg","Eye",11,2830.2,2844.5,8.3,"p20"
"29333",NA,2,"Folie3.jpg","Eye",8,2894.1,2936.9,8.4,"p20"
"29334","Grid",14,"Folie20.jpg","Eye",13,4195.2,4575.2,325.7,"p20"
"29335",NA,9,"Folie16.jpg","Eye",2,614.3,637.2,8.3,"p20"
"29336","Grid",14,"Folie20.jpg","Eye",1,4.3,230.5,225.5,"p20"
"29337",NA,13,"Folie7.jpg","Eye",22,7139.1,7164.8,8.3,"p20"
"29338","Grid",10,"Folie23.jpg","Eye",7,1880.1,1991.7,125.2,"p20"
"29339",NA,18,"Folie11.jpg","Eye",15,6100,6102,33.4,"p20"
"29340",NA,10,"Folie23.jpg","Eye",25,8883.1,8916.5,8.3,"p20"
"29341",NA,23,"Folie14.jpg","Eye",8,3199.3,3207.2,8.4,"p20"
"29342",NA,14,"Folie20.jpg","Eye",4,2359.7,2411.7,33.4,"p20"
"29343",NA,2,"Folie3.jpg","Eye",25,9082.2,9082.6,16.7,"p20"
"29344",NA,20,"Folie29.jpg","Eye",1,5,19.7,16.7,"p20"
"29345","Grid",24,"Folie21.jpg","Eye",5,3280.5,3485.3,217.2,"p20"
"29346",NA,28,"Folie6.jpg","Eye",6,2227.6,2243.5,33.4,"p20"
"29347",NA,13,"Folie7.jpg","Eye",21,6560.7,6552.7,8.3,"p20"
"29348","Fixation",11,"Folie30.jpg","Eye",1,83.1,304.6,133.6,"p20"
"29349",NA,5,"Folie12.jpg","Eye",10,3142.2,3158.7,8.4,"p20"
"29350","Grid",17,"Folie1.jpg","Eye",5,2227.5,2321.5,83.5,"p20"
"29351","Target Word",10,"Folie23.jpg","Eye",24,7637.3,7795,226.6,"p20"
"29352",NA,27,"Folie18.jpg","Eye",9,3639.6,3660.2,16.7,"p20"
"29353",NA,8,"Folie22.jpg","Eye",25,7952.3,7955.2,8.4,"p20"
"29354","Grid",25,"Folie28.jpg","Eye",11,3724.5,3942.9,225.5,"p20"
"29355",NA,23,"Folie14.jpg","Eye",14,5734.7,5733.6,16.7,"p20"
"29356",NA,11,"Folie30.jpg","Eye",19,4771.2,4788.4,16.7,"p20"
"29357","Target Word",10,"Folie23.jpg","Eye",30,8738.9,9099.6,400.8,"p20"
"29358","Grid",20,"Folie29.jpg","Eye",21,6472.6,6871.5,459.3,"p20"
"29359",NA,14,"Folie20.jpg","Eye",2,4166.9,5467,1322.1,"p20"
"29360",NA,25,"Folie28.jpg","Eye",29,8321.2,8366.5,66.7,"p20"
"29361","Fixation",1,"Folie19.jpg","Eye",5,1416.3,2212.4,843.5,"p20"
"29362","Grid",20,"Folie29.jpg","Eye",18,4054.8,4160.6,66.9,"p20"
"29363",NA,18,"Folie11.jpg","Eye",24,7559.4,7599.2,41.8,"p20"
"29364",NA,15,"Folie8.jpg","Eye",23,6465.1,6478.4,33.4,"p20"
"29365","Grid",3,"Folie25.jpg","Eye",13,4407,4663.9,258.9,"p20"
"29366","White Space",12,"Folie4.jpg","Eye",14,4425.9,4664.4,217.2,"p20"
"29367","Grid",22,"Folie13.jpg","Eye",22,8286.9,8353.6,108.7,"p20"
"29368",NA,15,"Folie8.jpg","Eye",23,6558.9,6571.3,25.1,"p20"
"29369",NA,6,"Folie9.jpg","Eye",7,2982.7,3002.8,16.7,"p20"
"29370","Grid",15,"Folie8.jpg","Eye",24,7315.5,7519.4,192.9,"p20"
"29371","Target Word",11,"Folie30.jpg","Eye",9,2749.5,2869.2,108.5,"p20"
"29372",NA,24,"Folie21.jpg","Eye",1,247,256.7,16.7,"p20"
"29373",NA,10,"Folie23.jpg","Eye",6,1943.6,1993.8,16.7,"p20"
"29374",NA,26,"Folie5.jpg","Eye",6,2673.6,2663.5,8.3,"p20"
"29375",NA,13,"Folie7.jpg","Eye",4,2452.9,2510.1,8.3,"p20"
"29376","Grid",9,"Folie16.jpg","Eye",17,4765,5089.1,350.7,"p20"
"29377",NA,6,"Folie9.jpg","Eye",1,0.6,77.3,83.5,"p20"
"29378","Grid",12,"Folie4.jpg","Eye",6,2274.1,2402.6,116.9,"p20"
"29379","Grid",11,"Folie30.jpg","Eye",1,3.5,289.9,283.8,"p20"
"29380","Grid",15,"Folie8.jpg","Eye",1,321.8,580.3,467.4,"p20"
"29381","Grid",16,"Folie27.jpg","Eye",19,7964.8,8656.5,693.5,"p20"
"29382","Grid",8,"Folie22.jpg","Eye",26,7752.6,7840.4,66.8,"p20"
"29383","Grid",10,"Folie23.jpg","Eye",8,2294.7,2375.6,83.5,"p20"
"29384","Grid",15,"Folie8.jpg","Eye",5,2430.4,2586.4,158.7,"p20"
"29385","Fixation",3,"Folie25.jpg","Eye",2,270.4,522.2,250.5,"p20"
"29386",NA,9,"Folie16.jpg","Eye",12,5711.3,5718,8.3,"p20"
"29387","Grid",1,"Folie19.jpg","Eye",3,3319.8,3484.3,158.7,"p20"
"29388",NA,27,"Folie18.jpg","Eye",6,1690.4,1705.5,8.3,"p20"
"29389","Grid",3,"Folie25.jpg","Eye",8,3323.9,3576,276.1,"p20"
"29390","Grid",10,"Folie23.jpg","Information",11,3564.2,4008.4,417.3,"p20"
"29391",NA,17,"Folie1.jpg","Eye",8,2818.4,2826.6,8.4,"p20"
"29392","Grid",16,"Folie27.jpg","Eye",18,4562,4697.6,133.6,"p20"
"29393",NA,15,"Folie8.jpg","Eye",8,3113.5,3139.9,41.8,"p20"
"29394","Target Word",24,"Folie21.jpg","Eye",5,2419.4,2671.6,267.2,"p20"
"29395","Target Word",2,"Folie3.jpg","Eye",1,3.4,220,225.5,"p20"
"29396","Fixation",4,"Folie24.jpg","Eye",3,638.4,2243.3,1594.9,"p20"
"29397",NA,9,"Folie16.jpg","Eye",9,2910.5,2937.9,8.3,"p20"
"29398",NA,18,"Folie11.jpg","Eye",4,594.3,604.2,8.3,"p20"
"29399",NA,18,"Folie11.jpg","Eye",2,402.4,500.5,66.9,"p20"
"29400","White Space",27,"Folie18.jpg","Eye",17,5700.9,5728.5,116.9,"p20"
"29401","Fixation",15,"Folie8.jpg","Eye",7,1862.9,2022.8,200.4,"p20"
"29402","Grid",15,"Folie8.jpg","Eye",13,3657.6,3850.6,208.9,"p20"
"29403",NA,24,"Folie21.jpg","Eye",17,4997.4,5023,16.7,"p20"
"29404",NA,13,"Folie7.jpg","Eye",6,2640.3,2650.1,8.4,"p20"
"29405","Fixation",8,"Folie22.jpg","Eye",4,509.6,1734.3,1160.6,"p20"
"29406","Grid",20,"Folie29.jpg","Eye",24,7622.8,7850.9,216.9,"p20"
"29407","Grid",29,"Folie15.jpg","Eye",25,8555.2,9078.5,484.5,"p20"
"29408",NA,23,"Folie14.jpg","Eye",14,4121.7,4163.3,100.3,"p20"
"29409",NA,16,"Folie27.jpg","Eye",3,608.6,616.9,8.3,"p20"
"29410",NA,7,"Folie26.jpg","Eye",1,6.3,64.6,75.2,"p20"
"29411",NA,1,"Folie19.jpg","Eye",3,2216.3,2226.9,8.4,"p20"
"29412","Grid",23,"Folie14.jpg","Eye",16,3863.3,4047.5,183.7,"p20"
"29413","Grid",11,"Folie30.jpg","Eye",9,3233,3321.7,100.2,"p20"
"29414","Grid",15,"Folie8.jpg","Eye",8,3044.9,3336.4,275.5,"p20"
"29415",NA,16,"Folie27.jpg","Eye",12,4359.9,4365.8,16.7,"p20"
"29416",NA,18,"Folie11.jpg","Eye",3,2475.5,2512.2,41.7,"p20"
"29417",NA,23,"Folie14.jpg","Information",1,0,NA,NA,"p20"
"29418","Target Word",1,"Folie19.jpg","Eye",5,2665.1,2790.7,116.8,"p20"
"29419",NA,17,"Folie1.jpg","Eye",15,8147.8,8179.3,33.4,"p20"
"29420",NA,20,"Folie29.jpg","Eye",15,5399.9,5449.8,16.7,"p20"
"29421","Grid",15,"Folie8.jpg","Eye",8,2220,2374.8,150.3,"p20"
"29422","Grid",7,"Folie26.jpg","Eye",18,5618,5755.4,117,"p20"
"29423","Grid",25,"Folie28.jpg","Eye",16,4404.3,4493.5,125.2,"p20"
"29424",NA,21,"Folie10.jpg","Eye",2,2272,2289.2,16.7,"p20"
"29425",NA,16,"Folie27.jpg","Eye",5,2359.9,2416.5,41.7,"p20"
"29426","Grid",21,"Folie10.jpg","Eye",23,6984,7114.6,158.6,"p20"
"29427","Grid",22,"Folie13.jpg","Eye",13,5061.4,5180,100.2,"p20"
"29428",NA,30,"Folie17.jpg","Eye",17,5866.7,5875.9,75.2,"p20"
"29429","Grid",12,"Folie4.jpg","Eye",20,8188.2,8332.6,175.3,"p20"
"29430",NA,1,"Folie19.jpg","Eye",16,5987.4,6020.8,16.7,"p20"
"29431",NA,27,"Folie18.jpg","Eye",17,7028.7,7054,8.4,"p20"
"29432","Grid",10,"Folie23.jpg","Eye",19,4076,4265.5,183.6,"p20"
"29433","Grid",18,"Folie11.jpg","Eye",10,2986.3,3175.6,200.3,"p20"
"29434","White Space",22,"Folie13.jpg","Eye",1,1.8,338.9,333.9,"p20"
"29435",NA,1,"Folie19.jpg","Eye",7,2613.8,2652.1,8.4,"p20"
"29436",NA,5,"Folie12.jpg","Eye",12,3355.6,3395,83.5,"p20"
"29437",NA,26,"Folie5.jpg","Eye",23,5782.7,5802.5,16.7,"p20"
"29438","Grid",11,"Folie30.jpg","Eye",7,2315.1,2489.6,158.6,"p20"
"29439",NA,29,"Folie15.jpg","Eye",20,6172.4,6223.7,8.4,"p20"
"29440",NA,14,"Folie20.jpg","Eye",14,4615,4614.4,25.1,"p20"
"29441",NA,6,"Folie9.jpg","Eye",23,7492.3,7504.8,8.4,"p20"
"29442","Grid",6,"Folie9.jpg","Eye",18,4558.5,4722,141.9,"p20"
"29443","Grid",27,"Folie18.jpg","Eye",16,5674.4,5739.9,83.3,"p20"
"29444",NA,2,"Folie3.jpg","Eye",5,7650,7741.3,108.5,"p20"
"29445",NA,25,"Folie28.jpg","Eye",11,3591.5,3629.1,108.6,"p20"
"29446","Grid",18,"Folie11.jpg","Eye",25,5928.3,6193.9,217.1,"p20"
"29447","Grid",5,"Folie12.jpg","Eye",17,4833.8,5051.3,200.5,"p20"
"29448",NA,10,"Folie23.jpg","Eye",9,3513.4,3523.6,16.7,"p20"
"29449","Fixation",9,"Folie16.jpg","Eye",4,479,835.3,325.7,"p20"
"29450","White Space",12,"Folie4.jpg","Eye",6,2206.8,2331.1,150.3,"p20"
"29451","Grid",17,"Folie1.jpg","Eye",17,4772.1,4964.2,192.1,"p20"
"29452",NA,8,"Folie22.jpg","Eye",1,4852.3,5143.4,392.4,"p20"
"29453",NA,25,"Folie28.jpg","Eye",27,7999.3,8030.7,150.3,"p20"
"29454","Target Word",4,"Folie24.jpg","Eye",32,8859.3,9095.4,192,"p20"
"29455",NA,8,"Folie22.jpg","Eye",9,4620.6,4640.1,58.4,"p20"
"29456",NA,29,"Folie15.jpg","Eye",18,6628.8,6620.3,16.7,"p20"
"29457","Grid",5,"Folie12.jpg","Eye",21,5969.4,6175,226.4,"p20"
"29458",NA,17,"Folie1.jpg","Eye",3,3502.2,3856.8,467.4,"p20"
"29459",NA,27,"Folie18.jpg","Eye",1,238.4,299.9,50.1,"p20"
"29460",NA,23,"Folie14.jpg","Eye",19,8924.3,8915.3,16.7,"p20"
"29461",NA,6,"Folie9.jpg","Eye",28,6618.3,6634,8.4,"p20"
"29462","Target Word",15,"Folie8.jpg","Eye",6,1461.7,2283.6,593,"p20"
"29463",NA,15,"Folie8.jpg","Eye",2,1807.2,2173.7,125.2,"p20"
"29464","Fixation",29,"Folie15.jpg","Eye",17,6454.3,6527,75.2,"p20"
"29465",NA,1,"Folie19.jpg","Eye",1,5178.3,5363.2,325.7,"p20"
"29466",NA,18,"Folie11.jpg","Eye",8,2939.8,2956.4,8.4,"p20"
"29467",NA,21,"Folie10.jpg","Eye",8,3011.2,3037.7,16.7,"p20"
"29468",NA,7,"Folie26.jpg","Eye",14,4332.2,4354,8.3,"p20"
"29469",NA,6,"Folie9.jpg","Eye",19,6696.2,6722.4,8.4,"p20"
"29470",NA,11,"Folie30.jpg","Eye",2,6013.1,6280.8,217,"p20"
"29471",NA,10,"Folie23.jpg","Eye",30,7350.6,7377.4,50.1,"p20"
"29472","Fixation",7,"Folie26.jpg","Eye",6,1701.7,1776.9,108.5,"p20"
"29473",NA,8,"Folie22.jpg","Eye",3,1732.3,1740.6,8.4,"p20"
"29474","Fixation",14,"Folie20.jpg","Eye",6,1020.5,1331.5,217.1,"p20"
"29475","Target Word",29,"Folie15.jpg","Eye",6,2399.2,2634.8,242,"p20"
"29476","Fixation",23,"Folie14.jpg","Eye",3,2119.9,2269.6,133.6,"p20"
"29477",NA,21,"Folie10.jpg","Eye",18,4766.8,4793,8.4,"p20"
"29478","Grid",17,"Folie1.jpg","Eye",4,1582.7,1805.9,208.8,"p20"
"29479",NA,24,"Folie21.jpg","Eye",23,7853.1,7964.2,16.7,"p20"
"29480",NA,25,"Folie28.jpg","Eye",9,2858.7,2917,25.1,"p20"
"29481",NA,21,"Folie10.jpg","Eye",30,6638.5,6635,8.4,"p20"
"29482","Grid",18,"Folie11.jpg","Eye",14,4117.3,4234.2,117,"p20"
"29483",NA,14,"Folie20.jpg","Eye",2,2105.2,2355.5,100.2,"p20"
"29484","Grid",28,"Folie6.jpg","Eye",32,7239.8,7853.4,592.7,"p20"
"29485","Fixation",20,"Folie29.jpg","Eye",2,275.4,410.3,125.3,"p20"
"29486","Grid",3,"Folie25.jpg","Eye",15,5960.8,6405.3,417.4,"p20"
"29487","Fixation",1,"Folie19.jpg","Eye",2,1119.2,2263.2,1135,"p20"
"29488",NA,18,"Folie11.jpg","Eye",14,4750.7,4778.3,16.7,"p20"
"29489","Grid",7,"Folie26.jpg","Eye",9,3195.6,3377.3,125.2,"p20"
"29490",NA,9,"Folie16.jpg","Eye",13,4012.1,4029.4,50.1,"p20"
"29491",NA,13,"Folie7.jpg","Eye",9,3696,3722.8,16.7,"p20"
"29492","Grid",29,"Folie15.jpg","Eye",36,8300.3,8480.8,183.7,"p20"
"29493",NA,16,"Folie27.jpg","Eye",7,2710.3,2717.9,16.7,"p20"
"29494",NA,26,"Folie5.jpg","Eye",4,1983.8,1992.1,8.3,"p20"
"29495","Grid",15,"Folie8.jpg","Eye",19,4796,5021.2,225.5,"p20"
"29496",NA,28,"Folie6.jpg","Eye",21,5214.7,5227.6,8.3,"p20"
"29497",NA,21,"Folie10.jpg","Eye",5,2775.7,2797.3,50.1,"p20"
"29498","White Space",14,"Folie20.jpg","Eye",5,2439.2,2527.8,75.2,"p20"
"29499",NA,24,"Folie21.jpg","Eye",11,5089.7,5106.2,16.7,"p20"
"29500","Grid",26,"Folie5.jpg","Eye",1,8.2,99.9,84.5,"p20"
"29501","Target Word",2,"Folie3.jpg","Eye",5,2560.3,2720.1,158.6,"p20"
"29502",NA,1,"Folie19.jpg","Eye",14,4763.6,4792.1,16.7,"p20"
"29503","Grid",18,"Folie11.jpg","Eye",22,6837,7194.1,317.3,"p20"
"29504","Grid",21,"Folie10.jpg","Eye",25,7846.9,8255.2,317.3,"p20"
"29505","Grid",30,"Folie17.jpg","Eye",12,3584.7,3743.3,192.1,"p20"
"29506","Target Word",12,"Folie4.jpg","Eye",28,8467,9069.4,574.2,"p20"
"29507","Grid",26,"Folie5.jpg","Eye",12,4807.6,5034.2,267.1,"p20"
"29508","Grid",9,"Folie16.jpg","Eye",13,5988.8,9076.9,2688.6,"p20"
"29509",NA,8,"Folie22.jpg","Eye",14,4318.3,4355.4,33.4,"p20"
"29510",NA,16,"Folie27.jpg","Eye",1,1104.2,1212,108.6,"p20"
"29511","Grid",13,"Folie7.jpg","Eye",18,3739.3,3867.8,166.9,"p20"
"29512","Fixation",30,"Folie17.jpg","Eye",4,984,2214.5,1151.8,"p20"
"29513",NA,1,"Folie19.jpg","Eye",24,7421.7,7437.2,33.4,"p20"
"29514","Grid",12,"Folie4.jpg","Eye",12,4354,4746.2,451,"p20"
"29515","Target Word",13,"Folie7.jpg","Eye",26,8874.1,9096.7,234,"p20"
"29516",NA,22,"Folie13.jpg","Eye",1,280.2,295.2,41.8,"p20"
"29517",NA,13,"Folie7.jpg","Eye",24,8391.4,8409.8,16.7,"p20"
"29518",NA,20,"Folie29.jpg","Eye",1,289.5,288.4,25,"p20"
"29519",NA,21,"Folie10.jpg","Eye",7,3131,3166.5,16.7,"p20"
"29520",NA,21,"Folie10.jpg","Eye",26,7577.4,7601.6,8.4,"p20"
"29521","Grid",10,"Folie23.jpg","Eye",16,4673.9,4781,116.9,"p20"
"29522",NA,5,"Folie12.jpg","Eye",12,3768.3,3805.8,33.4,"p20"
"29523","Grid",11,"Folie30.jpg","Eye",14,4089.4,4375.3,250.3,"p20"
"29524",NA,29,"Folie15.jpg","Eye",1,5754.6,6601.4,851.7,"p20"
"29525",NA,30,"Folie17.jpg","Eye",10,3980.8,4001.5,8.3,"p20"
"29526",NA,20,"Folie29.jpg","Eye",5,2734.6,2787.3,50.1,"p20"
"29527",NA,26,"Folie5.jpg","Eye",42,39265,38897.5,33.4,"p20"
"29528","Fixation",12,"Folie4.jpg","Eye",3,1025.1,2154.4,1219.2,"p20"
"29529","Target Word",26,"Folie5.jpg","Eye",17,8100.1,9084.9,909.2,"p20"
"29530","Fixation",6,"Folie9.jpg","Eye",3,552.2,1648.7,1144.1,"p20"
"29531",NA,2,"Folie3.jpg","Eye",1,4670.1,5142.3,509.6,"p20"
"29532","Target Word",7,"Folie26.jpg","Eye",12,2832,3066.4,258.9,"p20"
"29533",NA,12,"Folie4.jpg","Eye",11,3607.3,3609.6,8.4,"p20"
"29534","Grid",18,"Folie11.jpg","Eye",21,6593.3,6969.2,289.9,"p20"
"29535",NA,20,"Folie29.jpg","Eye",5,1807,1816.3,8.3,"p20"
"29536",NA,2,"Folie3.jpg","Eye",24,8233.1,8260.7,33.4,"p20"
"29537",NA,11,"Folie30.jpg","Eye",5,2021.4,2115.1,8.4,"p20"
"29538",NA,13,"Folie7.jpg","Eye",14,7516,7582.6,33.4,"p20"
"29539",NA,27,"Folie18.jpg","Eye",12,4967.3,4996.1,33.4,"p20"
"29540",NA,16,"Folie27.jpg","Eye",13,3921.6,3944.1,33.4,"p20"
"29541",NA,1,"Folie19.jpg","Eye",9,3729.5,3758.7,16.7,"p20"
"29542","Grid",20,"Folie29.jpg","Eye",13,3524.9,3895,308.9,"p20"
"29543",NA,28,"Folie6.jpg","Eye",16,5099.6,5149.7,25,"p20"
"29544",NA,1,"Folie19.jpg","Eye",25,7254.5,7246.1,25.1,"p20"
"29545",NA,21,"Folie10.jpg","Eye",3,484.5,486.2,8.4,"p20"
"29546","Grid",10,"Folie23.jpg","Eye",6,2686.5,2919.6,233.7,"p20"
"29547","Grid",8,"Folie22.jpg","Eye",26,8592.7,9098.1,492.8,"p20"
"29548",NA,21,"Folie10.jpg","Eye",6,2912.3,2934.4,50.1,"p20"
"29549","Grid",16,"Folie27.jpg","Eye",15,4514.2,4679.1,150.2,"p20"
"29550","Grid",8,"Folie22.jpg","Eye",31,8619.7,9018.7,450.9,"p20"
"29551","Grid",2,"Folie3.jpg","Eye",11,3371.4,3737.3,392.6,"p20"
"29552",NA,28,"Folie6.jpg","Eye",11,5062,5070.3,8.4,"p20"
"29553",NA,2,"Folie3.jpg","Eye",9,3484.9,3505.2,8.3,"p20"
"29554","Target Word",3,"Folie25.jpg","Eye",6,2578.7,3622.8,851.8,"p20"
"29555","Grid",8,"Folie22.jpg","Eye",17,5650.9,5758.3,75.1,"p20"
"29556",NA,4,"Folie24.jpg","Eye",4,1349.4,1364.1,8.3,"p20"
"29557","Grid",23,"Folie14.jpg","Eye",18,7858.8,7933,83.5,"p20"
"29558","Grid",11,"Folie30.jpg","Eye",10,2873.6,3131.6,250.4,"p20"
"29559","Grid",24,"Folie21.jpg","Eye",15,6049.4,7110.8,781.9,"p20"
"29560",NA,15,"Folie8.jpg","Eye",6,2584.2,2622.3,8.3,"p20"
"29561",NA,29,"Folie15.jpg","Eye",4,467.4,476.3,8.4,"p20"
"29562",NA,2,"Folie3.jpg","Eye",8,3259.1,3297.6,16.7,"p20"
"29563","Grid",29,"Folie15.jpg","Eye",23,6329.3,6529,150.4,"p20"
"29564",NA,26,"Folie5.jpg","Eye",31,24860.8,25503.7,8.3,"p20"
"29565","Target Word",19,"Folie2.jpg","Eye",33,8091.6,8085.3,217,"p20"
"29566",NA,2,"Folie3.jpg","Eye",11,4290.7,4316.2,16.7,"p20"
"29567",NA,11,"Folie30.jpg","Eye",3,415.4,409.8,8.4,"p20"
"29568",NA,27,"Folie18.jpg","Eye",3,1884.3,1934.4,8.3,"p20"
"29569","Grid",19,"Folie2.jpg","Eye",23,5417,5617.3,217.1,"p20"
"29570",NA,23,"Folie14.jpg","Eye",6,1149.7,1158.1,141.9,"p20"
"29571","Grid",28,"Folie6.jpg","Eye",12,3248,3368.7,133.6,"p20"
"29572","Grid",5,"Folie12.jpg","Eye",27,7543,7792,183.7,"p20"
"29573",NA,18,"Folie11.jpg","Eye",14,6359.7,6391.1,8.4,"p20"
"29574",NA,24,"Folie21.jpg","Eye",22,8106.2,8139.5,41.8,"p20"
"29575",NA,1,"Folie19.jpg","Eye",25,7978.1,7978.2,8.3,"p20"
"29576",NA,24,"Folie21.jpg","Eye",3,6130.3,6939.9,467.5,"p20"
"29577",NA,16,"Folie27.jpg","Eye",7,2364.4,2378.9,16.7,"p20"
"29578",NA,15,"Folie8.jpg","Eye",14,4578.5,4582,16.7,"p20"
"29579",NA,19,"Folie2.jpg","Eye",5,2390.6,2394.7,16.7,"p20"
"29580","Grid",12,"Folie4.jpg","Eye",10,2913.4,3115.2,116.9,"p20"
"29581","Grid",20,"Folie29.jpg","Eye",9,2966.8,3119,158.6,"p20"
"29582","Grid",15,"Folie8.jpg","Eye",14,6046,6386.1,277.3,"p20"
"29583","Fixation",6,"Folie9.jpg","Eye",5,973.5,876.8,100.2,"p20"
"29584",NA,23,"Folie14.jpg","Eye",5,8427.6,8457.1,125.2,"p20"
"29585","Grid",27,"Folie18.jpg","Eye",1,4.1,314.3,308.9,"p20"
"29586",NA,19,"Folie2.jpg","Eye",11,4581.2,4593.1,8.4,"p20"
"29587",NA,25,"Folie28.jpg","Eye",3,584.4,576.4,8.3,"p20"
"29588",NA,30,"Folie17.jpg","Eye",24,8494.4,8522.9,8.3,"p20"
"29589",NA,11,"Folie30.jpg","Eye",4,5684.2,5722.3,108.6,"p20"
"29590",NA,30,"Folie17.jpg","Eye",11,4603.6,4627.9,25.4,"p20"
"29591",NA,13,"Folie7.jpg","Eye",17,6497.2,6541.5,16.7,"p20"
"29592","Grid",7,"Folie26.jpg","Eye",5,2289.8,2396.8,100.2,"p20"
"29593","Grid",9,"Folie16.jpg","Eye",18,4563.1,4712,200.3,"p20"
"29594",NA,7,"Folie26.jpg","Eye",1,242.5,351.7,100.2,"p20"
"29595","Target Word",11,"Folie30.jpg","Eye",8,2683.1,2968,325.7,"p20"
"29596",NA,22,"Folie13.jpg","Eye",1,589.7,1549.5,442.6,"p20"
"29597","Grid",23,"Folie14.jpg","Eye",1,4,197.3,192,"p20"
"29598",NA,10,"Folie23.jpg","Eye",25,7500.2,7506.9,8.4,"p20"
"29599","Fixation",26,"Folie5.jpg","Eye",54,43256.4,43649.2,75.2,"p20"
"29600",NA,2,"Folie3.jpg","Eye",19,5858.2,5871.7,50.1,"p20"
