Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye L/R	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Fixation Average Pupil Size X [px]	Fixation Average Pupil Size Y [px]	Fixation Average Pupil Diameter [mm]	Fixation Dispersion X [px]	Fixation Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Port Status	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	1	236.1	286.1	11123747.7	11123797.7	50.0	-	-	-	-	-	-	-	982.4	176.4	242.3	477.1	9.8	9143.4	11657.3	-12323.5	195.6	426.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	2	286.1	452.9	11123797.7	11123964.5	166.8	168.0	481.6	14.6	14.6	3.9	85.6	7.3	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	2	452.9	469.6	11123964.5	11123981.2	16.7	-	-	-	-	-	-	-	158.4	480.5	81.6	490.3	0.5	1933.2	3012.8	-2410.8	31.0	103.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	3	469.6	1905.0	11123981.2	11125416.6	1435.4	67.7	519.5	14.6	14.6	3.8	59.8	39.9	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	3	1905.0	1921.7	11125416.6	11125433.3	16.7	-	-	-	-	-	-	-	28.7	527.5	28.8	533.5	0.1	131.2	9.1	-251.7	8.4	16.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	4	1921.7	2272.4	11125433.3	11125784.0	350.7	27.7	530.4	14.9	14.9	3.9	30.9	22.5	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	4	2272.4	2305.8	11125784.0	11125817.4	33.4	-	-	-	-	-	-	-	45.8	517.7	331.1	357.2	3.1	6330.5	11331.9	-11060.7	94.0	382.8	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	5	2305.8	2439.3	11125817.4	11125950.9	133.6	354.4	355.2	14.8	14.8	3.9	31.8	9.0	-	-	-	-	-	-	-	-	-	-	-	Cell 1	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	5	2439.3	2489.4	11125950.9	11126001.0	50.1	-	-	-	-	-	-	-	361.0	351.5	920.2	227.2	6.6	7377.2	11224.2	-10960.5	132.8	377.2	66.7	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	6	2489.4	2873.4	11126001.0	11126385.0	384.0	918.0	204.3	14.4	14.4	3.7	17.0	36.3	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	6	2873.4	2923.5	11126385.0	11126435.1	50.1	-	-	-	-	-	-	-	927.7	190.9	354.6	438.3	7.2	7339.2	10727.2	-10231.4	143.7	358.3	66.7	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	7	2923.5	3190.6	11126435.1	11126702.2	267.1	366.6	428.3	14.0	14.0	3.6	18.3	13.4	-	-	-	-	-	-	-	-	-	-	-	Cell 1	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	7	3190.6	3207.3	11126702.2	11126718.9	16.7	-	-	-	-	-	-	-	372.9	427.9	354.0	646.5	1.7	6353.1	8766.7	-6973.0	102.2	292.6	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	8	3207.3	3324.2	11126718.9	11126835.8	116.9	361.0	607.3	13.8	13.8	3.5	10.8	84.6	-	-	-	-	-	-	-	-	-	-	-	Cell 2	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	8	3324.2	3340.9	11126835.8	11126852.5	16.7	-	-	-	-	-	-	-	360.4	611.0	350.3	654.0	0.3	1144.0	1721.8	-1514.9	17.1	58.9	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	9	3340.9	3441.0	11126852.5	11126952.6	100.1	344.7	649.6	13.7	13.7	3.5	15.8	10.9	-	-	-	-	-	-	-	-	-	-	-	Cell 2	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	9	3441.0	3474.4	11126952.6	11126986.0	33.4	-	-	-	-	-	-	-	335.8	656.5	639.9	399.5	3.9	7564.6	8206.9	-7544.4	116.7	278.4	50.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	10	3474.4	3708.0	11126986.0	11127219.7	233.7	672.1	409.4	13.8	13.8	3.5	37.7	15.5	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	10	3708.0	3724.7	11127219.7	11127236.3	16.7	-	-	-	-	-	-	-	677.2	415.0	852.7	411.0	1.0	4680.0	6980.2	-6706.5	62.5	234.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	11	3724.7	4041.9	11127236.3	11127553.5	317.1	857.4	412.3	13.7	13.7	3.5	20.0	5.3	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Blink	Right	1	4108.6	4576.0	11127620.3	11128087.6	467.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	11	4576.0	4676.2	11128087.6	11128187.8	100.2	-	-	-	-	-	-	-	1064.2	148.7	963.9	103.9	50.8	17460.5	41518.1	-42578.6	507.7	1424.3	33.3	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	12	4676.2	4876.5	11128187.8	11128388.1	200.3	964.1	142.2	14.3	14.3	3.6	20.6	65.5	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	12	4876.5	4909.9	11128388.1	11128421.5	33.4	-	-	-	-	-	-	-	959.1	139.8	715.2	356.4	3.2	5991.2	10525.9	-9636.7	97.1	353.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	13	4909.9	5093.5	11128421.5	11128605.1	183.6	688.5	403.3	13.9	13.9	3.5	34.2	64.3	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	13	5093.5	5110.2	11128605.1	11128621.8	16.7	-	-	-	-	-	-	-	681.1	420.7	679.4	421.6	0.1	159.7	303.5	-168.0	6.2	12.0	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	14	5110.2	5277.2	11128621.8	11128788.8	167.0	695.6	420.5	13.9	13.9	3.5	27.9	1.9	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Blink	Right	2	5293.9	5444.1	11128805.5	11128955.7	150.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	15	5444.1	5594.4	11128955.7	11129106.0	150.3	882.4	426.5	13.6	13.6	3.4	23.8	13.8	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	14	5594.4	5611.1	11129106.0	11129122.7	16.7	-	-	-	-	-	-	-	874.8	433.1	874.1	925.9	9.7	29726.9	49896.4	-19679.1	582.1	1666.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Blink	Right	3	5611.1	5761.4	11129122.7	11129273.0	150.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	16	5761.4	7814.4	11129273.0	11131326.0	2053.0	964.0	178.0	13.4	13.4	3.4	44.8	53.9	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Blink	Right	4	7831.1	8014.7	11131342.7	11131526.3	183.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	17	8014.7	8365.3	11131526.3	11131876.9	350.6	1098.4	377.0	13.1	13.1	3.4	37.0	42.4	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	15	8365.3	8382.0	11131876.9	11131893.6	16.7	-	-	-	-	-	-	-	1099.1	394.2	1170.6	393.5	0.5	1933.4	2794.9	-2788.4	30.6	95.4	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	18	8382.0	8665.8	11131893.6	11132177.4	283.8	1182.4	398.7	12.6	12.6	3.2	17.3	9.5	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	16	8665.8	8682.5	11132177.4	11132194.1	16.7	-	-	-	-	-	-	-	1187.8	394.0	1073.6	389.4	0.7	3011.8	4540.1	-4403.5	39.8	152.6	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	19	8682.5	8983.0	11132194.1	11132494.6	300.5	1067.0	391.2	12.6	12.6	3.2	15.1	5.4	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Saccade	Right	17	8983.0	8999.7	11132494.6	11132511.3	16.7	-	-	-	-	-	-	-	1063.3	389.1	1182.9	388.2	0.7	3083.9	4741.1	-4458.2	41.5	159.6	100.0	-	-	-	-	-	-	-	-	-	-
Trial025	11123511.6	Folie28.jpg	0.0	9000.0	B002VS101	CornflowerBlue	89.5	Eye	Fixation	Right	20	8999.7	9083.2	11132511.3	11132594.8	83.5	1192.9	388.5	12.4	12.4	3.2	17.1	2.6	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Information	Separator	-	1	0.0	-	11132603.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	folie5.jpg
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	1	8.4	75.2	11132611.5	11132678.2	66.8	1200.7	386.0	12.5	12.5	-	1.1	4.2	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	1	75.2	91.9	11132678.2	11132694.9	16.7	-	-	-	-	-	-	-	1201.2	384.0	1346.0	383.8	0.9	3879.6	5731.4	-5282.5	54.9	193.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	2	91.9	242.1	11132694.9	11132845.2	150.2	1371.8	378.2	12.4	12.4	3.2	34.8	14.7	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	2	242.1	308.9	11132845.2	11132912.0	66.8	-	-	-	-	-	-	-	1370.8	371.5	243.9	475.8	14.9	7539.4	11422.5	-11194.1	222.6	394.2	50.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	3	308.9	392.5	11132912.0	11132995.5	83.5	239.9	484.5	12.7	12.7	3.2	14.4	13.1	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Blink	Right	1	409.2	492.7	11133012.2	11133095.7	83.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	3	492.7	509.4	11133095.7	11133112.4	16.7	-	-	-	-	-	-	-	-91.3	597.3	8.5	524.6	4.3	10691.2	4943.4	-22414.8	255.9	803.0	0.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	4	509.4	1978.3	11133112.4	11134581.3	1468.9	39.2	499.5	12.4	12.4	3.2	61.6	38.1	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	4	1978.3	1995.0	11134581.3	11134598.0	16.7	-	-	-	-	-	-	-	64.5	488.7	67.3	484.7	0.1	72.0	149.4	-65.6	3.9	6.6	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	5	1995.0	2261.9	11134598.0	11134864.9	266.9	65.8	490.8	12.7	12.7	3.3	6.3	9.5	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	5	2261.9	2311.9	11134864.9	11134915.0	50.1	-	-	-	-	-	-	-	69.4	487.0	715.7	247.7	8.1	7072.0	9505.9	-8553.0	162.1	319.7	33.3	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	6	2311.9	2378.7	11134915.0	11134981.7	66.8	749.1	240.2	12.9	12.9	-	56.3	14.6	-	-	-	-	-	-	-	-	-	-	-	White Space	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	6	2378.7	2395.4	11134981.7	11134998.4	16.7	-	-	-	-	-	-	-	772.0	240.8	980.8	150.8	1.4	5837.9	8587.7	-8602.0	85.4	303.4	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	7	2395.4	2712.5	11134998.4	11135315.6	317.2	979.3	153.6	12.7	12.7	3.2	42.5	16.6	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	7	2712.5	2745.9	11135315.6	11135348.9	33.4	-	-	-	-	-	-	-	957.9	163.6	774.5	377.1	2.7	5352.4	8812.1	-8521.0	81.3	295.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	8	2745.9	2946.3	11135348.9	11135549.3	200.3	753.8	400.2	12.8	12.8	3.2	26.1	34.5	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	8	2946.3	2963.0	11135549.3	11135566.0	16.7	-	-	-	-	-	-	-	749.3	411.6	967.7	410.9	1.6	6484.3	8642.9	-8490.2	95.1	291.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	9	2963.0	3230.1	11135566.0	11135833.1	267.1	1026.8	412.6	12.8	12.8	3.2	67.3	6.0	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	9	3230.1	3263.5	11135833.1	11135866.5	33.4	-	-	-	-	-	-	-	1032.0	409.3	527.4	411.3	4.8	9418.8	10160.3	-9049.5	143.0	340.7	50.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	10	3263.5	3447.1	11135866.5	11136050.2	183.6	472.6	419.8	12.8	12.8	3.2	66.8	23.2	-	-	-	-	-	-	-	-	-	-	-	Cell 1	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	10	3447.1	3463.8	11136050.2	11136066.9	16.7	-	-	-	-	-	-	-	466.0	434.5	397.8	624.0	1.3	5398.2	7982.1	-7426.9	79.3	268.8	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	11	3463.8	3680.9	11136066.9	11136283.9	217.0	382.5	611.8	12.7	12.7	3.2	17.6	23.5	-	-	-	-	-	-	-	-	-	-	-	Cell 2	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	11	3680.9	3714.2	11136283.9	11136317.3	33.4	-	-	-	-	-	-	-	381.2	613.4	374.1	902.8	3.0	5010.8	8393.5	-7180.5	90.0	279.9	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	12	3714.2	3881.1	11136317.3	11136484.2	166.9	370.3	888.1	12.7	12.7	3.2	5.9	43.7	-	-	-	-	-	-	-	-	-	-	-	Cell 3	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	12	3881.1	3931.2	11136484.2	11136534.2	50.1	-	-	-	-	-	-	-	368.2	888.6	1038.3	878.7	7.5	8444.4	12540.0	-8735.9	150.6	420.4	33.3	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	13	3931.2	4148.2	11136534.2	11136751.2	217.0	1042.9	871.4	12.9	12.9	3.2	9.4	10.2	-	-	-	-	-	-	-	-	-	-	-	Cell 9	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	13	4148.2	4181.6	11136751.2	11136784.6	33.4	-	-	-	-	-	-	-	1047.7	875.0	1128.0	592.3	2.8	5651.9	7847.5	-7389.1	83.8	262.6	50.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	14	4181.6	4331.8	11136784.6	11136934.8	150.2	1134.3	589.5	12.7	12.7	3.2	91.0	5.3	-	-	-	-	-	-	-	-	-	-	-	Cell 8	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	14	4331.8	4348.5	11136934.8	11136951.5	16.7	-	-	-	-	-	-	-	1207.1	587.0	1347.5	454.5	1.8	5411.8	7708.7	-7422.5	107.5	257.7	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	15	4348.5	4448.6	11136951.5	11137051.6	100.1	1390.9	446.7	12.7	12.7	3.2	53.9	13.4	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	15	4448.6	4465.3	11137051.6	11137068.3	16.7	-	-	-	-	-	-	-	1401.4	441.1	1439.7	389.1	0.6	1837.4	2408.4	-1937.1	34.7	86.2	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	16	4465.3	4632.2	11137068.3	11137235.2	166.9	1449.2	395.2	12.7	12.7	3.2	34.5	36.1	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	16	4632.2	4648.9	11137235.2	11137251.9	16.7	-	-	-	-	-	-	-	1460.4	389.5	1454.6	591.0	1.3	5402.0	7996.6	-7276.2	80.6	269.1	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	17	4648.9	4832.5	11137251.9	11137435.5	183.6	1439.6	576.6	12.9	12.9	3.3	27.5	30.7	-	-	-	-	-	-	-	-	-	-	-	Cell 11	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	17	4832.5	4849.2	11137435.5	11137452.2	16.7	-	-	-	-	-	-	-	1427.1	579.5	1428.2	800.2	1.3	5278.4	8746.2	-6931.4	76.4	294.4	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	18	4849.2	5099.6	11137452.2	11137702.6	250.4	1427.1	830.8	13.2	13.2	3.3	2.9	52.6	-	-	-	-	-	-	-	-	-	-	-	Cell 12	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	18	5099.6	5149.7	11137702.6	11137752.7	50.1	-	-	-	-	-	-	-	1426.3	835.6	740.6	746.9	8.0	7958.1	11000.6	-10574.0	159.7	368.4	66.7	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	19	5149.7	5266.6	11137752.7	11137869.6	116.9	755.2	755.8	13.8	13.8	3.4	22.5	14.8	-	-	-	-	-	-	-	-	-	-	-	Cell 5	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	19	5266.6	5283.2	11137869.6	11137886.3	16.7	-	-	-	-	-	-	-	759.4	756.5	760.3	665.8	0.7	2475.1	3505.8	-2936.0	41.4	121.0	100.0	-	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Fixation	Right	20	5283.2	5450.2	11137886.3	11138053.2	167.0	752.7	624.1	13.5	13.5	3.4	13.3	50.9	-	-	-	-	-	-	-	-	-	-	-	Cell 5	-	-	-	-	-	-	-	-	-
Trial026	11132603.0	Folie5.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.2	Eye	Saccade	Right	20	5450.2	5466.9	11138053.2	11138069.9	16.7	-	-	-	-	-	-	-	747.0	618.8	864.0	617.7	0.7	3139.6	4665.9	-4399.1	43.2	156.2	100.0	-	-	-	-	-	-	-	-	-	-
